SOURCE_OBJECT_KEY,SOURCE_SYSTEM,SUB_SOURCE_SYSTEM,SOURCE_OBJECT_TYPE,SOURCE_SYSTEM_TYPE,SOURCE_TABLE_DB,SOURCE_TABLE_SCHEMA,COLUMN_ALIAS,SOURCE_TABLE_NAME,SOURCE_TS_COLUMN_NAME,SOURCE_FILTER_CONDITION,SOURCE_DELETE_COLUMN,SOURCE_FILE_PATH,SOURCE_FILE_PATTERN,SOURCE_FILE_TYPE,SOURCE_FILE_FORMAT,SOURCE_FILE_HEADER_FLAG,FILE_FIELD_SEPARATOR,FILE_RECORD_SEPARATOR,FILE_QUOTE_CHARACTER,FILE_ESCAPE_CHARACTER,FILE_ATTRIBUTES_COUNT,DQ_CHECK_REQD,SOURCE_EXTRACT_TYPE,SOURCE_PRIMARY_COLUMNS,SOURCE_HASH_COLUMNS,SOURCE_HASH_EXCLUSION_COLUMNS,TARGET_CONTAINER_NAME,TARGET_PATH,TARGET_TABLE_NAME,IS_ACTIVE,IS_FILE_COMPRESSED,FILE_COMPRESS_FORMAT,SCD_LOAD_TYPE,SOURCE_TABLE_IS_PARTITIONED,SOURCE_TABLE_PARTITION_KEY,SOURCE_API_URL,HISTORY_LOAD_FROM_DATETIME,HISTORY_LOAD_TO_DATETIME,DELIVERY_MECHANISM,DELIVERY_FREQUENCY,OTHER_INFO_1,OTHER_INFO_1_DESCRIPTION,OTHER_INFO_2,OTHER_INFO_2_DESCRIPTION,OTHER_INFO_3,OTHER_INFO_3_DESCRIPTION,OTHER_INFO_4,OTHER_INFO_4_DESCRIPTION,TRIGGER_NAME,LOAD_DURATION_HRS,SLA_THRESHOLD,SCRIPT,DEPENDENT_SOURCE_OBJECT_KEYS,QUEUE_NAME,TARGET_SYSTEM,DAILYOVERLAP,WEEKLYOVERLAP,WEEKLYSYNCDAY,HANDLENULLSINWEEKLY,DIM_FULL_LOAD,NRT_TABLE_NAME,NRT_SCD_LOAD_TYPE
1001036,INDIE_MSME,null,TABLE,ORACLE,MSMEDB,CUSTOMER,null,TRN_SESSION_DTL,CREATED_ON,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,SESSION_DTL_ID,null,null,curated-layer,INDIE_MSME/CUSTOMER,TRN_SESSION_DTL,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1001037,INDIE_MSME,null,TABLE,ORACLE,MSMEDB,CUSTOMER,null,TRN_USER_DTL_AUD,LAST_MODIFIED_ON,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,"USER_DTL_ID,REV",null,null,curated-layer,INDIE_MSME/CUSTOMER,TRN_USER_DTL_AUD,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,7,null,null,null,null,null,SCD-2
1001038,INDIE_MSME,null,TABLE,ORACLE,MSMEDB,CUSTOMER,null,TRN_APP_VERSIONS,LAST_MODIFIED_ON,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,APP_VER_ID,null,null,curated-layer,INDIE_MSME/CUSTOMER,TRN_APP_VERSIONS,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1001040,INDIE_MSME,null,TABLE,ORACLE,MSMEDB,WORKFLOW_CONFIG,null,TRN_AUTH_WORKFLOW_DTL,CREATED_ON,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,WORKFLOW_ID,null,null,curated-layer,INDIE_MSME/WORKFLOW_CONFIG,TRN_AUTH_WORKFLOW_DTL,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1001041,INDIE_MSME,null,TABLE,ORACLE,MSMEDB,WORKFLOW_CONFIG,null,TRN_WORKFLOW_RULE_DTL,CREATED_ON,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,RULE_ID,null,null,curated-layer,INDIE_MSME/WORKFLOW_CONFIG,TRN_WORKFLOW_RULE_DTL,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
3001315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,MD_FAct_Tenor,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_4,24,null,null,"2001008,2001009,2001010,2001191,2001045,2001084,2001237,2001323,2001301,2001047,2001200,2001001,2001004,2001002,2001003",null,DSU,null,null,null,null,null,null,SCD-1
1012207,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_COVER_PAGE_DATA,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012208,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_BUSINESS_OVERVIEW_PURCHASES_DATA_LIST,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
2001156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"ITEM_ID,CIF_ISSUE,ITEM_TYPE_ID",null,null,datawarehouse-layer,CUSTOMER/DIM_CUSTOMER_FEEDBACK_VIEW,DIM_CUSTOMER_FEEDBACK_VIEW,1,null,null,SCD-2,0,null,null,null,null,PULL,HOURLY,N,This column is used for filtering specific source_object_keys based on pipeline architecture,null,null,null,null,null,null,TGR_CUSTOMER_DATAWAREHOUSE_HOURLY,24,null,null,1048021,null,null,null,null,null,null,null,null,SCD-2
2001003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"CUSTOMER_ID,SOURCE_SYSTEM",null,INDIVIDUAL_CUSTOMER_DIMENSION_SKEY,datawarehouse-layer,CUSTOMER/DIM_INDIVIDUAL_CUSTOMER,DIM_INDIVIDUAL_CUSTOMER,1,null,null,SCD-2,0,null,null,null,null,PULL,HOURLY,Y,This column is used for filtering specific source_object_keys based on pipeline architecture,null,null,null,null,null,null,TGR_CUSTOMER_DATAWAREHOUSE_HOURLY,24,null,null,"1002004, 1002008, 1002032, 1002056, 1002057, 1002072, 1002074, 1002089, 1002105, 1002116, 1002117, 1002124, 1002133, 1002145, 1002214, 1002237, 1002299, 1002033, 1002119",null,null,null,null,null,null,null,null,SCD-2
1012209,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_FY_MONTHLY_OUTIN_SUPPLIES_SECTIONS_LIST,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012210,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_BASIC_INFO_DATA_LIST,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012211,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_FY_MONTHLY_OUTIN_SUPPLIES_LIST,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012212,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_SERVICE_AUDIT,service_audit_id,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I06,GST_OD_FY_MONTHLY_CUSTOMERS_LIST,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
3001337,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,ccbg_liab_tranx_summary,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_3,24,null,null,"2001008,2001009,2001010,2001191,3001048,3001354",null,DSU,null,null,null,null,null,null,SCD-1
3001378,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,current_banding,1,null,null,SCD-1,0,null,null,null,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,TGR_DATAMART_MONTHLY,720,null,null,2001001,null,DSU,null,null,null,null,null,null,SCD-1
1012220,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,i06_udyam_details,null,null,null,null,null,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,JOCATA/PROJ_I06,I06_UDYAM_DETAILS,1,null,null,SCD-0A,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0A
3001391,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,a_rmdb_2,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_4,24,null,null,"2001072,3001377",null,DSU,null,null,null,null,null,null,SCD-1
3001376,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,forex_transactionaldetails,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_3,24,null,null,2001404,null,DSU,null,null,null,null,null,null,SCD-1
1081001,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,NEWMERCHANTS,Activation_Date,null,null,PAYSWIFF_HOME,NewMerchants_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,TRANSACTIONAL,Merchant_ID,null,null,curated-layer,PAYSWIFF/NEWMERCHANTS,NEWMERCHANTS,1,0,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1081002,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,LEADDATA,leadCreatedDate,null,null,PAYSWIFF_HOME,LeadData_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,leadId,null,null,curated-layer,PAYSWIFF/LEADDATA,LEADDATA,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1081003,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,MERCHANTS,Activation_Date,null,null,PAYSWIFF_HOME,Merchants_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,TRANSACTIONAL,Merchant_ID,null,null,curated-layer,PAYSWIFF/MERCHANTS,MERCHANTS,1,0,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1081004,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,PLANS,null,null,null,PAYSWIFF_HOME,Plans_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,Plan_ID,null,null,curated-layer,PAYSWIFF/PLANS,PLANS,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1081006,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,TERMINALS,Latest_Transaction_Date,null,null,PAYSWIFF_HOME,Terminals_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,TRANSACTIONAL,Terminal_ID,null,null,curated-layer,PAYSWIFF/TERMINALS,TERMINALS,1,0,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1081009,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,TRANSACTIONS,Date_Created,null,null,PAYSWIFF_HOME,Transactions_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,TRANSACTIONAL,Transaction_Id,null,null,curated-layer,PAYSWIFF/TRANSACTIONS,TRANSACTIONS,1,0,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1081010,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,MERCHANTPRICING,null,null,null,PAYSWIFF_HOME,MerchantPricing_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,PSF_ID,null,null,curated-layer,PAYSWIFF/MERCHANTPRICING,MERCHANTPRICING,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1081011,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,REVENUE_PENDING,Charge_Date,null,null,PAYSWIFF_HOME,Revenue_Pending_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,"PSF_ID,Charge_type,Charge_Date,Charge_amount",null,null,curated-layer,PAYSWIFF/REVENUE_PENDING,REVENUE_PENDING,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1081012,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,REVENUE_RECOVERED,Charge_Date,null,null,PAYSWIFF_HOME,Revenue_Recovered_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,PAYSWIFF/REVENUE_RECOVERED,REVENUE_RECOVERED,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1002089,FINACLE,null,TABLE,ORACLE,FININDDB,CRMUSER,null,DEMOGRAPHIC,TMDATE,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,DEMOGRAPHICID,null,null,curated-layer,FINACLE/CRMUSER,DEMOGRAPHIC,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,1,null,null,null,null,null,null,null,TGR_FINACLE_EOD_RAW_DAILY,24,null,null,null,Q.FINACLE.DEMOGRAPHIC,null,null,null,null,null,null,DEMOGRAPHIC_NRT,SCD-2
1081013,PAYSWIFF,null,FILE,ADLS-FILE,null,null,null,SOUNDBOXSUBSCRIPTION,Subscription_Date,null,null,PAYSWIFF_HOME,SoundBoxSubscription_*.txt,TEXT,.txt,1,|,\n,null,null,null,1,FULL_LOAD,"Merchant_ID, Subscription_Date,Bundle_Name",null,null,curated-layer,PAYSWIFF/SOUNDBOXSUBSCRIPTION,SOUNDBOXSUBSCRIPTION,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1002004,FINACLE,null,TABLE,ORACLE,FININDDB,CRMUSER,null,ACCOUNTS,"BODATEMODIFIED,TMDATE",null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,ACCOUNTID,null,null,curated-layer,FINACLE/CRMUSER,ACCOUNTS,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,1,null,null,null,null,null,null,null,TGR_FINACLE_EOD_RAW_DAILY,24,null,null,null,Q.FINACLE.ACCOUNTS,null,7,null,null,null,null,ACCOUNTS_NRT,SCD-2
3001043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,STANDALONE_FD_CA_CAMPAIGN_TRACKER_NEW,1,null,null,SCD-1,0,null,null,null,null,PULL,REAL TIME,null,null,null,null,null,null,null,null,TGR_DATAMART_HOURLY,10,null,null,"2001045,2001039,2001007,2001008,2001009,2001010,2001191,2001005,2001035,2001006",null,DSU,null,null,null,null,null,null,SCD-1
2001231,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"APP_TRAN_ID,TRANSACTION_ID,SOURCE_SYSTEM",null,DATESKEY,datawarehouse-layer,PAYMENTS/FACT_MERCHANT_TRANSACTION_HISTORY,FACT_MERCHANT_TRANSACTION_HISTORY,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_PAYMENTS_DATAWAREHOUSE_HOURLY,24,null,null,1025004,null,null,null,null,null,null,null,null,SCD-0
2001231,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,"APP_TRAN_ID,TRANSACTION_ID,SOURCE_SYSTEM",null,DATESKEY,datawarehouse-layer,PAYMENTS/FACT_MERCHANT_TRANSACTION_HISTORY,FACT_MERCHANT_TRANSACTION_HISTORY,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_PAYMENTS_DATAWAREHOUSE_HOURLY,24,null,null,1025004,null,null,null,null,null,null,null,null,SCD-0
3001358,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,fddata_mly,1,null,null,SCD-1,0,null,null,null,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,TGR_DATAMART_MONTHLY,720,null,null,3001029,null,DSU,null,null,null,null,null,null,SCD-1
1070001,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,AccountPool,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,Intellimatch/DBO,AccountPool,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1070002,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,Company,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,Id,null,null,curated-layer,Intellimatch/DBO,Company,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1070003,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,Item,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,Id,null,null,curated-layer,Intellimatch/DBO,Item,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1070004,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,ItemHistory,EffectiveDate,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,Id,null,null,curated-layer,Intellimatch/DBO,ItemHistory,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1070005,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,AccountBalance,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,Id,null,null,curated-layer,Intellimatch/DBO,AccountBalance,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1070006,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,AuditTrail,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,Intellimatch/DBO,AuditTrail,1,null,null,SCD-0A,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0A
1070007,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,IBL_MG_Audit,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,Intellimatch/DBO,IBL_MG_Audit,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1070008,Intellimatch,null,Table,DATABASE,IMATCH91R2,dbo,null,Account,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,Id,null,null,curated-layer,Intellimatch/DBO,Account,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1038048,BO_PORTAL,null,TABLE,SQLSERVER,CROSSBORDERREMITTANCE,DBO,"Status_Id  , Status_Code  , Status_Desc  , Is_Enabled  , Service_Type  , Status_Order",MST_STATUS,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,Status_Id,null,null,curated-layer,BO_PORTAL/DBO,CROSSBORDERREMITTANCE_MST_STATUS,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1038049,BO_PORTAL,null,TABLE,SQLSERVER,INWARDREMITTANCES,DBO,"ProductType_Id  , ProductType_Name  , ProductType_Desc  , Is_Enabled  , Is_Visible  , Product_Order  , Min_TranLimit  , Max_TranLimit",MST_PRODUCTTYPE,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,ProductType_Id,null,null,curated-layer,BO_PORTAL/DBO,INWARDREMITTANCES_MST_PRODUCTTYPE,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1038050,BO_PORTAL,null,TABLE,SQLSERVER,SWIFT,DBO,"ID  , CustomerId  , CustRefNum  , TrnRefDate  , TrnRefNum  , ProductType  , TrnDate  , SourceCurrency  , DestCurrency  , SourceAmount  , ExchangeRate  , DestAmountInUSD  , DisbAmount  , Commission  , CommissionType  , PurposeCode  , StatusId  , StatusUpdateDateTime  , ProcessById  , ProcessByDateTime  , PostById  , PostByDateTime  , RejectReason  , BeneAccNo  , Replace(Replace(BeneIFSC,CHAR(10),' '),CHAR(13),'') as BeneIFSC  , BeneBankName  , BeneBankBranchName  , PayeeVPA  , BeneName  , BeneAddress1  , BeneAddress2  , BeneCity  , BeneState  , BeneCountry  , BenePhone  , RemName  , RemAddress1  , RemAddress2  , RemCity  , RemCountry  , RemPhone  , RemEmail  , RemIDProof  , RemIDProofType  , PayerVPA  , SetForResponse  , AuthRequired  , SettlementUserId  , SettlementDateTime  , ReturnReason  , UTR  , ErrorCode  , ValueDate  , FITranId  , RTGSNEFTStatus  , RTGSNEFTStatusDateTime  , PmtOrderId  , PaymentDetails  , NPCIResponseCode  , NPCIResponseDescription  , NPCIRRNNo  , NPCIResponseDateTime  , ImpsTranId  , IsIMPSPickedUp  , UPITransactionReferenceNo  , NPCITransactionID  , TransactionAuthDate  , ApprovalRefNum  , AddInfo  , PayerResponseCode  , PayeeResponseCode  , Keywordvalidation  , KeywordValidationDesc  , BalanceCheck  , RetryCount  , AddDateTime  , Educationcess  , TrnRef_SeqNo  , ServiceTax  , Remarks  , DeclineReason  , Stg_Id  , ErrorMsg  , ImpsStatus  , RepairQueue  , RepairBeneAccNo  , RepairBeneIFSC  , RepairPurposeCode  , ReviewerById  , ReviewerByDateTime  , ReviewerComment  , ProcessComment  , PostComment  , RepairBeneBankName  , RepairBeneBranchName",TXNDETAILS,TrnDate,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,BO_PORTAL/DBO,SWIFT_TXNDETAILS,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012196,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I07,null,I07_SERVICE_REQ_RES,REQ_RES_ID,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,JOCATA/PROJ_I07,STBL_GSTIN_DNA_RESPONSE,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,ID,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
2001030,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"CUSTOMER_ID,TRANSACTION_REFERENCE_NUMBER,TRANSACTION_DATE,NBK_REQUEST_SERIAL_NO,SYSTEM_CODE,SOURCE_SYSTEM",null,null,datawarehouse-layer,DIGITAL_BANKING/FACT_MOBILE_BANKING_AND_NET_BANKING_INDIVIDUAL_CUSTOMER_TRANSACTION,FACT_MOBILE_BANKING_AND_NET_BANKING_INDIVIDUAL_CUSTOMER_TRANSACTION,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_DIGITAL_BANKING_DATAWAREHOUSE_HOURLY,24,null,null,"1087005, 1087006, 1087007, 1087008, 1087009, 1087010, 1087011, 1087012, 1091015, 2001017",null,null,null,null,null,null,null,null,SCD-0
2001030,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,"CUSTOMER_ID,TRANSACTION_REFERENCE_NUMBER,TRANSACTION_DATE,NBK_REQUEST_SERIAL_NO,SYSTEM_CODE,SOURCE_SYSTEM",null,null,datawarehouse-layer,DIGITAL_BANKING/FACT_MOBILE_BANKING_AND_NET_BANKING_INDIVIDUAL_CUSTOMER_TRANSACTION,FACT_MOBILE_BANKING_AND_NET_BANKING_INDIVIDUAL_CUSTOMER_TRANSACTION,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_DIGITAL_BANKING_DATAWAREHOUSE_HOURLY,24,null,null,"1087005, 1087006, 1087007, 1087008, 1087009, 1087010, 1087011, 1087012, 1091015, 2001017",null,null,null,null,null,null,null,null,SCD-0
